ID,Price,Sqft_m2,RatioEurM,Rooms,Toilets,Area,Elevator,Parking,Heating,CoolAir,Construction,Balcony
i8166003960860,500000,83,6024,2,2,St Pere - Sta Caterina - El Born,Yes,No,No,No,New,No
i8166003960858,525000,82,6402,2,2,St Pere - Sta Caterina - El Born,Yes,No,No,No,New,No
i8166003960854,540000,82,6585,2,2,St Pere - Sta Caterina - El Born,Yes,No,No,No,New,No
i8166003935796,315000,66,4773,1,1,Vila Olímpica,No,Yes,No,No,New,No
i8166003935796,315000,66,4773,1,1,Vila Olímpica,No,Yes,No,No,New,No
i8166003935795,320000,66,4848,1,1,Vila Olímpica,No,Yes,No,No,New,No
i8166003935795,320000,66,4848,1,1,Vila Olímpica,No,Yes,No,No,New,No
i8166003935790,338000,73,4630,2,2,Vila Olímpica,No,Yes,No,No,New,No
i8166003935786,348000,73,4767,2,2,Vila Olímpica,No,Yes,No,No,New,No
i8166003935784,350000,66,5303,1,1,Vila Olímpica,No,Yes,No,No,New,No
i8166003935781,375000,66,5682,1,1,Vila Olímpica,No,Yes,No,No,New,No
i8166003935780,378000,73,5178,2,2,Vila Olímpica,No,Yes,No,No,New,No
i8166003935777,390000,73,5342,2,2,Vila Olímpica,No,Yes,No,No,New,No
i8166003935774,425000,94,4521,3,2,Vila Olímpica,No,Yes,No,No,New,No
i8166003935771,430000,94,4574,3,2,Vila Olímpica,No,Yes,No,No,New,No
i8166003935766,480000,94,5106,3,2,Vila Olímpica,No,Yes,No,No,New,No
i8166003935757,499000,94,5309,3,2,Vila Olímpica,No,Yes,No,No,New,No
i8166003918172,420000,87,4828,2,1,Hostafrancs,Yes,No,Yes,No,New,Yes
i8166003918159,400000,82,4878,2,1,Hostafrancs,Yes,No,Yes,No,New,Yes
i8166003918151,335000,69,4855,2,1,Hostafrancs,Yes,No,Yes,No,New,No
i8166003918109,409000,51,8020,1,1,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918109,409000,51,8020,1,1,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918100,599000,69,8681,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918094,607000,70,8671,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918088,608000,69,8812,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918078,616000,70,8800,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918071,616000,69,8928,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918050,618000,78,7923,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918048,624000,70,8914,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918041,624000,69,9043,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918039,633000,70,9043,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918029,639000,73,8753,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918028,648000,73,8877,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918024,665000,73,9110,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918022,674000,73,9233,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003918017,683000,73,9356,2,2,Sant Gervasi - Galvany,No,No,No,No,New,No
i8166003917721,325500,80,4069,2,2,Fort Pienc,Yes,No,No,No,New,No
i8166003917720,350000,80,4375,2,2,Fort Pienc,Yes,No,No,No,New,No
i8166003917718,360000,90,4000,2,2,Fort Pienc,Yes,No,No,No,New,No
i8166003917716,400000,90,4444,2,2,Fort Pienc,Yes,No,No,No,New,No
i8166003917710,360000,82,4390,2,2,Sant Andreu,Yes,No,No,No,New,No
i8166003917709,375000,86,4360,2,2,Sant Andreu,Yes,No,No,No,New,No
i8166003917707,385000,82,4695,2,2,Sant Andreu,Yes,No,No,No,New,No
i8166003917704,390000,86,4535,2,2,Sant Andreu,Yes,No,No,No,New,No
i8166003917644,375000,93,4032,2,2,La Sagrera,No,No,No,No,New,No
i8166003917642,385000,97,3969,2,2,La Sagrera,No,No,No,No,New,No
i8166003915865,716000,117,6120,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003915865,716000,117,6120,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003915861,725000,133,5451,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003915861,725000,133,5451,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003915853,736000,109,6752,4,3,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003915853,736000,109,6752,4,3,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003915849,747000,117,6385,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003915845,765000,122,6270,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003915822,794000,118,6729,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003915818,796000,122,6525,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003915788,798000,118,6763,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003779297,195000,75,2600,3,1,Horta,Yes,No,Yes,No,Not New,No
i8166003779206,249000,62,4016,2,1,Raval,Yes,No,Yes,No,Not New,No
i8166003779108,260000,83,3133,4,1,Guinardó,Yes,No,No,No,Not New,No
i8166003779108,260000,83,3133,4,1,Guinardó,Yes,No,No,No,Not New,No
i8166003779082,290000,60,4833,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No
i8166003779082,290000,60,4833,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No
i8166003779068,365000,95,3842,3,2,Raval,No,No,Yes,No,Not New,No
i8166003779049,285000,74,3851,2,1,Raval,No,No,No,No,Not New,No
i8166003779049,285000,74,3851,2,1,Raval,No,No,No,No,Not New,No
i8166003779041,240000,71,3380,3,1,Provençals del Poblenou,Yes,Yes,Yes,No,Not New,No
i8166003779015,199000,49,4061,2,1,Raval,No,No,Yes,No,Not New,No
i8166003779015,199000,49,4061,2,1,Raval,No,No,Yes,No,Not New,No
i8166003778951,285000,89,3202,2,2,Raval,No,No,Yes,No,Not New,No
i8166003778947,420000,100,4200,4,2,Gòtic,Yes,No,No,No,Not New,No
i8166003778947,420000,100,4200,4,2,Gòtic,Yes,No,No,No,Not New,No
i8166003778923,265000,51,5196,3,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,No
i8166003778896,820000,145,5655,3,3,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,No
i8166003778886,330000,57,5789,1,1,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i8166003778868,199000,73,2726,2,1,Raval,No,No,No,No,Not New,No
i8166003778868,199000,73,2726,2,1,Raval,No,No,No,No,Not New,No
i8166003778857,279000,80,3488,3,1,Raval,No,No,Yes,No,Not New,No
i8166003778857,279000,80,3488,3,1,Raval,No,No,Yes,No,Not New,No
i8166003778831,189000,50,3780,2,1,Prosperitat,Yes,No,No,No,Not New,No
i8166003778831,189000,50,3780,2,1,Prosperitat,Yes,No,No,No,Not New,No
i8166003778827,179000,50,3580,2,1,Prosperitat,Yes,No,No,No,Not New,No
i8166003778827,179000,50,3580,2,1,Prosperitat,Yes,No,No,No,Not New,No
i8166003778823,195000,47,4149,2,1,Prosperitat,Yes,No,No,No,Not New,No
i8166003778823,195000,47,4149,2,1,Prosperitat,Yes,No,No,No,Not New,No
i8166003778823,195000,47,4149,2,1,Prosperitat,Yes,No,No,No,Not New,No
i8166003778804,625000,144,4340,5,2,Sant Gervasi - Galvany,Yes,No,Yes,No,Not New,No
i8166003778804,625000,144,4340,5,2,Sant Gervasi - Galvany,Yes,No,Yes,No,Not New,No
i8166003778800,250000,51,4902,2,1,Sants,No,No,Yes,No,Not New,No
i8166003778798,240000,58,4138,1,1,Sants,No,No,Yes,No,Not New,No
i8166003778796,290000,60,4833,2,1,Sants,Yes,No,Yes,No,Not New,No
i8166003778796,290000,60,4833,2,1,Sants,Yes,No,Yes,No,Not New,No
i8166003778794,295000,60,4917,2,1,Sants,Yes,No,Yes,No,Not New,No
i8166003778794,295000,60,4917,2,1,Sants,Yes,No,Yes,No,Not New,No
i8166003778793,270000,53,5094,2,1,Sants,Yes,No,Yes,No,Not New,No
i8166003778792,420000,107,3925,3,2,Sants,Yes,No,Yes,No,Not New,No
i8166003778792,420000,107,3925,3,2,Sants,Yes,No,Yes,No,Not New,No
i8166003778790,245000,56,4375,2,1,Sants,No,No,Yes,No,Not New,No
i8166003778778,590000,130,4538,3,2,Vila de Gràcia,Yes,No,Yes,No,Not New,No
i8166003778778,590000,130,4538,3,2,Vila de Gràcia,Yes,No,Yes,No,Not New,No
i8166003778725,330000,90,3667,2,1,Gòtic,No,No,No,No,Not New,No
i8166003778690,380000,120,3167,2,2,Raval,Yes,No,Yes,No,Not New,No
i8166003778690,380000,120,3167,2,2,Raval,Yes,No,Yes,No,Not New,No
i8166003778549,475000,102,4657,2,1,Raval,No,No,Yes,No,Not New,No
i8166003778437,190000,59,3220,2,1,Besòs - Maresme,No,No,Yes,No,Not New,No
i8166003778437,190000,59,3220,2,1,Besòs - Maresme,No,No,Yes,No,Not New,No
i8166003778434,170000,48,3542,2,1,Horta,No,No,Yes,No,Not New,No
i8166003778372,245000,77,3182,3,1,Sants,No,No,No,No,Not New,No
i8166003778321,500000,103,4854,2,1,Vila de Gràcia,No,No,No,No,Not New,No
i8166003778272,355000,71,5000,2,2,Gòtic,No,No,Yes,No,Not New,No
i8166003778151,370000,95,3895,2,2,Raval,Yes,No,No,No,Not New,No
i8166003778061,210000,63,3333,3,1,Carmel,Yes,No,Yes,No,Not New,No
i8166003778061,210000,63,3333,3,1,Carmel,Yes,No,Yes,No,Not New,No
i8166003777956,290000,55,5273,1,1,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i8166003777956,290000,55,5273,1,1,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i8166003777934,330000,50,6600,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i8166003777934,330000,50,6600,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i8166003777863,339000,98,3459,4,2,Congrés - Indians,Yes,No,No,No,Not New,No
i8166003777721,420000,102,4118,3,2,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i8166003777721,420000,102,4118,3,2,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i8166003777696,850000,130,6538,3,3,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No
i8166003777696,850000,130,6538,3,3,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No
i8166003777595,595000,111,5360,3,2,Fort Pienc,Yes,No,Yes,No,Not New,No
i8166003777484,360000,50,7200,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i8166003777484,360000,50,7200,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i8166003777464,475000,67,7090,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i8166003777462,340000,50,6800,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i8166003777457,335000,50,6700,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i8166003777457,335000,50,6700,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i8166003777457,335000,50,6700,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i8166003777456,300000,72,4167,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i8166003777456,300000,72,4167,1,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i8166003777447,500000,82,6098,2,2,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i8166003777439,390000,74,5270,2,1,Sagrada Família,Yes,No,No,No,Not New,No
i8166003777415,550000,100,5500,1,2,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i8166003777370,240000,41,5854,1,1,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i8166003777370,240000,41,5854,1,1,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i8166003777262,332000,53,6264,2,1,St Pere - Sta Caterina - El Born,Yes,No,Yes,No,Not New,No
i8166003777258,435000,90,4833,2,2,St Pere - Sta Caterina - El Born,Yes,No,Yes,No,Not New,No
i8166003777258,435000,90,4833,2,2,St Pere - Sta Caterina - El Born,Yes,No,Yes,No,Not New,No
i8166003777211,234000,83,2819,3,1,Carmel,No,No,Yes,No,Not New,No
i8166003777211,234000,83,2819,3,1,Carmel,No,No,Yes,No,Not New,No
i8166003776961,425000,88,4830,2,2,St Pere - Sta Caterina - El Born,Yes,No,Yes,No,Not New,No
i8166003776961,425000,88,4830,2,2,St Pere - Sta Caterina - El Born,Yes,No,Yes,No,Not New,No
i8166003776760,275000,66,4167,3,1,La Sagrera,Yes,No,Yes,No,Not New,No
i8166003776760,275000,66,4167,3,1,La Sagrera,Yes,No,Yes,No,Not New,No
i8166003776196,379000,80,4738,2,2,Sants,Yes,No,Yes,No,Not New,No
i8166003775846,189000,56,3375,1,1,Gòtic,No,No,No,No,Not New,No
i8166003774927,179000,33,5424,1,1,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i8166003774925,959000,139,6899,3,3,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,No
i8166003771330,210000,34,6176,2,1,Barceloneta,No,No,No,No,Not New,No
i8166003771330,210000,34,6176,2,1,Barceloneta,No,No,No,No,Not New,No
i8166003734304,395000,103,3835,2,2,Sants,No,No,Yes,No,Not New,No
i8166003734168,425000,59,7203,2,1,Vila de Gràcia,Yes,No,Yes,No,Not New,No
i8166003733854,498800,77,6478,3,2,Sants,Yes,Yes,Yes,No,Not New,No
i8166003733735,600000,125,4800,1,1,Poblenou,No,No,Yes,No,Not New,No
i8166003733322,305000,76,4013,2,2,Baix Guinardó,Yes,No,Yes,No,Not New,No
i8166003733201,535000,128,4180,4,2,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No
i8166003732948,182000,35,5200,1,1,St Pere - Sta Caterina - El Born,No,No,No,No,Not New,No
i8166003732698,535000,124,4315,4,2,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,No
i8166003732083,1050000,135,7778,3,3,Esquerra Alta de l´Eixample,Yes,Yes,No,No,New,No
i8166003732083,1050000,135,7778,3,3,Esquerra Alta de l´Eixample,Yes,Yes,No,No,New,No
i8166003731623,850000,150,5667,4,2,Sant Gervasi - Galvany,Yes,No,Yes,No,Not New,No
i8166003731595,500000,80,6250,2,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i8166003480002,662000,97,6825,3,3,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003479952,768000,120,6400,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003479805,794000,144,5514,2,3,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8166003479759,824000,118,6983,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,New,No
i8116003798931,350000,47,7447,2,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,Yes
i8116003798893,152000,90,1689,3,1,La salut,No,No,Yes,No,Not New,No
i8116003798819,269900,104,2595,4,2,La Verneda - La Pau,Yes,No,Yes,No,Not New,Yes
i8116003798812,275000,57,4825,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,Yes,Not New,No
i8116003798812,275000,57,4825,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,Yes,Not New,No
i8116003798811,200000,50,4000,2,1,Raval,Yes,No,No,Yes,Not New,No
i8116003798782,119500,67,1784,3,1,Roquetes,No,No,Yes,No,Not New,No
i8116003798692,610000,118,5169,3,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i8116003798577,450000,79,5696,3,3,Gòtic,Yes,No,Yes,No,Not New,No
i8116003798577,450000,79,5696,3,3,Gòtic,Yes,No,Yes,No,Not New,No
i8116003798365,195000,56,3482,2,1,Carmel,No,No,No,No,Not New,No
i8116003798365,195000,56,3482,2,1,Carmel,No,No,No,No,Not New,No
i8116003798365,195000,56,3482,2,1,Carmel,No,No,No,No,Not New,No
i8116003798346,325000,94,3457,4,1,St Pere - Sta Caterina - El Born,No,No,No,Yes,Not New,Yes
i8116003798333,189000,51,3706,3,1,Sagrada Família,Yes,No,No,Yes,Not New,No
i741003976720,455000,80,5688,3,1,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,Yes
i718003976951,229000,69,3319,3,1,Sant Andreu,Yes,No,No,No,Not New,Yes
i704003911269,690000,97,7113,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,Not New,Yes
i70003844950,319000,71,4493,2,2,Esquerra Baixa de l´Eixample,No,No,No,No,Not New,No
i70003844950,319000,71,4493,2,2,Esquerra Baixa de l´Eixample,No,No,No,No,Not New,No
i70003844950,319000,71,4493,2,2,Esquerra Baixa de l´Eixample,No,No,No,No,Not New,No
i70003844847,498000,118,4220,4,1,Vila de Gràcia,Yes,No,No,No,Not New,Yes
i684003861356,249000,63,3952,2,2,Esquerra Baixa de l´Eixample,Yes,No,No,Yes,Not New,No
i682003958360,395000,110,3591,4,2,Gòtic,No,No,Yes,No,Not New,No
i682003958360,395000,110,3591,4,2,Gòtic,No,No,Yes,No,Not New,No
i682003958354,330000,75,4400,3,2,Sagrada Família,Yes,No,Yes,No,Not New,No
i682003958354,330000,75,4400,3,2,Sagrada Família,Yes,No,Yes,No,Not New,No
i682003958126,395000,110,3591,4,2,Gòtic,No,No,Yes,Yes,Not New,Yes
i682003958126,395000,110,3591,4,2,Gòtic,No,No,Yes,Yes,Not New,Yes
i682003946296,495000,110,4500,3,2,Fort Pienc,Yes,No,Yes,Yes,Not New,Yes
i682003946296,495000,110,4500,3,2,Fort Pienc,Yes,No,Yes,Yes,Not New,Yes
i682003946296,495000,110,4500,3,2,Fort Pienc,Yes,No,Yes,Yes,Not New,Yes
i672001763024,397659,81,4909,3,2,Raval,Yes,No,Yes,No,Not New,Yes
i672001763024,397659,81,4909,3,2,Raval,Yes,No,Yes,No,Not New,Yes
i672001762823,290353,47,6178,1,1,Glòries El Parc,Yes,No,Yes,No,Not New,Yes
i657003978305,394000,62,6355,2,1,Poblenou,Yes,No,Yes,No,New,Yes
i657003978305,394000,62,6355,2,1,Poblenou,Yes,No,Yes,No,New,Yes
i657003978289,455000,151,3013,3,3,Guinardó,Yes,No,Yes,No,New,Yes
i657003978282,398500,98,4066,3,2,Guinardó,Yes,No,Yes,No,New,Yes
i657003978280,351500,83,4235,2,1,Guinardó,Yes,No,Yes,No,New,Yes
i657003978280,351500,83,4235,2,1,Guinardó,Yes,No,Yes,No,New,Yes
i657003978278,262000,103,2544,1,2,Guinardó,Yes,No,Yes,No,New,No
i657003978278,262000,103,2544,1,2,Guinardó,Yes,No,Yes,No,New,No
i657003953360,1150000,124,9274,4,2,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003953354,647500,109,5940,4,2,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003953354,647500,109,5940,4,2,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003953351,446000,76,5868,2,1,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003953347,717000,108,6639,4,2,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003953347,717000,108,6639,4,2,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003953340,513500,96,5349,3,2,Poblenou,Yes,Yes,Yes,No,New,No
i657003953340,513500,96,5349,3,2,Poblenou,Yes,Yes,Yes,No,New,No
i657003953340,513500,96,5349,3,2,Poblenou,Yes,Yes,Yes,No,New,No
i657003878594,1253000,154,8136,,,Sarrià,Yes,Yes,Yes,No,New,Yes
i657003878589,978000,118,8288,3,2,Sarrià,Yes,Yes,Yes,No,New,Yes
i657003878584,545000,86,6337,2,2,Sarrià,Yes,Yes,Yes,No,New,No
i657003796395,342000,67,5104,2,1,Glòries El Parc,Yes,Yes,Yes,No,New,No
i657003784366,426000,76,5605,2,1,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003784366,426000,76,5605,2,1,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003784362,601500,115,5230,4,2,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003784362,601500,115,5230,4,2,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003784362,601500,115,5230,4,2,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003784359,705000,114,6184,4,2,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003784359,705000,114,6184,4,2,Poblenou,Yes,Yes,Yes,No,New,Yes
i657003784357,473500,97,4881,3,2,Poblenou,Yes,Yes,Yes,No,New,No
i657003784357,473500,97,4881,3,2,Poblenou,Yes,Yes,Yes,No,New,No
i657003719232,375000,68,5515,2,1,Glòries El Parc,Yes,Yes,Yes,No,New,Yes
i657003681907,499000,95,5253,3,2,Glòries El Parc,Yes,Yes,Yes,No,New,Yes
i657003681898,630000,119,5294,4,2,Glòries El Parc,Yes,Yes,Yes,No,New,Yes
i657003403014,411000,81,5074,2,2,Poblenou,Yes,Yes,Yes,No,New,No
i655003922072,539000,129,4178,3,2,La Bordeta,Yes,Yes,Yes,No,New,Yes
i6452003857487,123000,65,1892,3,1,Santa Rosa,Yes,No,No,No,Not New,No
i6452003857310,183000,91,2011,3,1,Santa Rosa,No,No,Yes,No,Not New,Yes
i6450003797266,120000,47,2553,2,1,La Florida,No,No,No,No,Not New,Yes
i6435003797065,295000,87,3391,3,1,Sant Antoni,Yes,No,No,No,Not New,Yes
i6432003851089,368600,95,3880,4,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,Yes
i6432003801721,373700,140,2669,5,2,Raval,No,No,No,No,Not New,Yes
i6432003797542,798000,214,3729,3,1,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No
i6431003341769,255000,70,3643,3,1,Fort Pienc,Yes,No,No,No,Not New,No
i6396003766484,150000,75,2000,4,1,La Florida,Yes,No,No,No,Not New,No
i6396003766484,150000,75,2000,4,1,La Florida,Yes,No,No,No,Not New,No
i6396003766484,150000,75,2000,4,1,La Florida,Yes,No,No,No,Not New,No
i6395003849670,330000,93,3548,4,1,Sagrada Família,Yes,No,No,No,Not New,Yes
i6395003842317,295000,70,4214,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,No
i6395003842317,295000,70,4214,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,No
i6395003841040,269000,52,5173,1,1,Sagrada Família,Yes,No,Yes,No,Not New,Yes
i6395003604135,355000,78,4551,2,2,Gòtic,No,No,Yes,No,Not New,Yes
i6388003846333,378000,73,5178,2,2,Sagrada Família,Yes,No,Yes,No,Not New,Yes
i6388003846333,378000,73,5178,2,2,Sagrada Família,Yes,No,Yes,No,Not New,Yes
i6388003842460,395000,89,4438,2,1,Vila de Gràcia,No,No,Yes,No,Not New,Yes
i6388003842460,395000,89,4438,2,1,Vila de Gràcia,No,No,Yes,No,Not New,Yes
i6388003842375,495000,100,4950,2,2,Gòtic,Yes,No,Yes,No,Not New,Yes
i6388003842375,495000,100,4950,2,2,Gòtic,Yes,No,Yes,No,Not New,Yes
i6388003842280,360000,85,4235,3,2,Raval,Yes,No,Yes,No,Not New,Yes
i6388003842207,385000,86,4477,4,2,Poblenou,Yes,No,Yes,No,Not New,No
i6388003841232,315400,52,6065,1,1,Vila de Gràcia,Yes,No,Yes,No,Not New,Yes
i6388003840755,646000,119,5429,2,2,Vila de Gràcia,Yes,No,Yes,No,Not New,Yes
i6388003840755,646000,119,5429,2,2,Vila de Gràcia,Yes,No,Yes,No,Not New,Yes
i6388003840755,646000,119,5429,2,2,Vila de Gràcia,Yes,No,Yes,No,Not New,Yes
i6388003840718,342950,53,6471,1,1,Vila de Gràcia,Yes,No,Yes,No,Not New,Yes
i6388003808178,351500,73,4815,1,1,Vila de Gràcia,Yes,No,No,No,Not New,No
i6387003836322,190000,85,2235,2,1,Poble Sec,No,No,No,No,Not New,Yes
i6387003800464,378000,69,5478,3,2,Sagrada Família,Yes,No,Yes,No,Not New,Yes
i6387003767384,235000,85,2765,3,2,La Bordeta,Yes,No,No,No,Not New,Yes
i6387003747022,332000,64,5188,1,1,Vila de Gràcia,Yes,No,Yes,No,New,No
i6387003677279,174000,70,2486,3,1,La Marina-Montjuïc,Yes,No,Yes,No,Not New,Yes
i6379003858454,94500,30,3150,1,1,Raval,No,No,No,No,Not New,Yes
i6378003645629,420000,98,4286,4,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i6364003844625,650000,118,5508,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i6364003844625,650000,118,5508,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i6364003840571,250000,54,4630,3,1,Baix Guinardó,Yes,No,Yes,No,Not New,No
i6364003744589,495000,139,3561,5,2,Vila de Gràcia,Yes,No,Yes,No,Not New,No
i6364003492711,628000,123,5106,4,2,Vila de Gràcia,Yes,Yes,Yes,No,Not New,Yes
i6355003856201,272000,70,3886,3,1,La Sagrera,Yes,No,Yes,No,Not New,No
i6355003768342,140000,60,2333,2,2,Porta,No,No,Yes,No,Not New,No
i6355003639944,117000,51,2294,2,1,La Florida,No,No,Yes,No,Not New,Yes
i6345003834660,220000,63,3492,1,1,Camp de l´Arpa,Yes,No,No,No,Not New,No
i6345003815917,280000,69,4058,1,1,Sant Antoni,Yes,No,No,No,Not New,No
i6345003810402,400000,110,3636,4,2,Sants,Yes,No,Yes,No,New,Yes
i6345003810402,400000,110,3636,4,2,Sants,Yes,No,Yes,No,New,Yes
i6345003524997,202000,55,3673,2,1,La Bordeta,Yes,No,Yes,No,Not New,No
i6314003572920,250000,76,3289,2,2,La Sagrera,Yes,No,Yes,No,Not New,No
i6313003834531,155000,57,2719,1,1,Verdun,Yes,No,No,No,Not New,Yes
i6313003817742,148000,55,2691,1,1,Verdun,Yes,No,No,No,Not New,Yes
i6313003599303,118000,54,2185,3,1,La Florida,No,No,No,No,Not New,Yes
i6313003583913,171000,65,2631,3,1,La Florida,No,No,No,No,Not New,Yes
i6301003855913,356000,110,3236,4,1,Sagrada Família,Yes,No,No,No,Not New,No
i6301003816502,458000,124,3694,3,1,Sagrada Família,Yes,No,No,No,Not New,No
i6301003753448,460000,115,4000,3,1,Sant Gervasi - Galvany,Yes,No,No,No,Not New,Yes
